url,title,youtuber,video_url,video_length,likes,views,date_posted,description,num_comments,subscribers,music,video_id,channel_url,preview_image,shortcode,verified,handle_name,avatar_img_channel,is_sponsored,related_videos
"https://www.youtube.com/watch?v=vpcjQmoO2gY","Real Madrid continue preparations for Girona clash | Real Madrid City","@realmadrid","https://rr1---sn-o097znzd.googlevideo.com/videoplayback?expire=1716392007&ei=57tNZrWpF5GKsfIPu4-OqA4&ip=206.204.20.228&id=o-AFcHbbt6E99uGgR-t2DEahIMNtbJhFf_--FhhSvLGeS3&itag=22&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&mh=ak&mm=31%2C29&mn=sn-o097znzd%2Csn-n4v7snee&ms=au%2Crdu&mv=m&mvi=1&pl=24&initcwndbps=34876250&bui=AWRWj2SGHux0y6ZgwjzUwPwfuFtCyZFkR2DYt3zH1KQ3PE0rKG3IxGTnk660u68TyyQ3I5pV-m_VGAlm&spc=UWF9f8MQGNwlViso-MQkxC3lZKUvacnSzYltDc6rOgOxg30zFh0UVGsOBLbE&vprv=1&svpuc=1&mime=video%2Fmp4&ns=ascJyAPpsezoeSIkr4yIZ5wQ&rqh=1&cnr=14&ratebypass=yes&dur=190.682&lmt=1707460098490761&mt=1716369912&fvip=4&c=WEB&sefc=1&txp=5532434&n=lpzT0qWo4LEV_tOy&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIhAJ4V4eXwXnVkYk9rpsewyNt4f8OjVuai9jUXkgKlATL4AiBtVLQg6499Mq4qXOjqvBLM8X6a3W2Lv8OBUlfljk-m-w%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHWaYeowRgIhAP3E5ZYqN-GOA70HM7ryDsFH8v5-HrVRSaS5ns66ewD1AiEAzKx4Yuj1nGNshN-F4lU9a0pikFZvHhslBLMSmpohteQ%3D",191,8090,110718,"2024-02-08","The league leaders trained at Real Madrid City continued with their preparations for the game against Girona, which will be played this Saturday at the Santiago Bernabéu stadium. The players began with a warm-up on the pitch, followed by ball circulation and possession exercises. Then, they did some tactical work and played a series of games on a small pitch.

🆕📺 RM PLAY: play.realmadrid.com

🎥  SUBSCRIBE | SUSCRÍBETE:
YOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf

📱 FOLLOW US | SÍGUENOS:
INSTAGRAM: https://instagram.com/realmadrid
TIKTOK: https://www.tiktok.com/@realmadrid
TWITTER: https://twitter.com/realmadrid
TWITCH: https://www.twitch.tv/realmadrid
SNAPCHAT: https://snapchat.com/add/realmadrid
FACEBOOK: https://facebook.com/realmadrid

💳 BECOME A MADRIDISTA | HAZTE MADRIDISTA:
https://bit.ly/become_a_madridista_YT",252,13400000,"null","vpcjQmoO2gY","https://www.youtube.com/@realmadrid","""https://i.ytimg.com/vi/vpcjQmoO2gY/maxresdefault.jpg""","vpcjQmoO2gY",true,"UCWV3obpZVGgJ3j9FVhEjF2Q","https://yt3.ggpht.com/ytc/AIdro_nia51PgxDITT5w6P_eilU4TNyhjV1xidjENLVZQJ15lLZ2=s176-c-k-c0x00ffffff-no-rj","","null"
"https://www.youtube.com/watch?v=lI8T3dWuOew","READY to host Granada! | Real Madrid City","@realmadrid","https://rr3---sn-i3belney.googlevideo.com/videoplayback?expire=1716391898&ei=ertNZu65H4apkucPzv2AKA&ip=45.114.242.52&id=o-AAPseLQktaAMNxGuDlfRusI46AdueTA8BUNgOy2J61EU&itag=22&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&mh=wM&mm=31%2C26&mn=sn-i3belney%2Csn-ab5l6ndy&ms=au%2Conr&mv=u&mvi=3&pl=24&bui=AWRWj2TQZ2uvNmSa5sxhWhM6UFTUgA3Jo8FezdqbotyxU2zCKYt-SR2akpax6ASPqTsb3CWRCas1WKfz&spc=UWF9fxIskbkri-dyg9XPGE5A5WKGz6MKK1UzjVmYzwr2gtTbaoUTWszPtKL2&vprv=1&svpuc=1&mime=video%2Fmp4&ns=Wat-RSMZKH-eK6vHHUwVipYQ&rqh=1&cnr=14&ratebypass=yes&dur=192.655&lmt=1701469056452911&mt=1716369562&fvip=5&c=WEB&sefc=1&txp=5532434&n=Nzu0ZPYHkQKeDUa4&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRAIgJ-Dy_UgeJ6VwFlHQzjW0Bzirr-3CILCuvXFwsthKHQcCIFuxSRmKuwBDy8EjdtGPFIF4eAGI2f6p91iZiM1XEoCM&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHWaYeowRAIgIgS9QP_9xPLDJsInCgxxejLL92SqIHarZgeJT83U_VwCIACDu7ilmCbkjAqg7Mn0k_FUUwvikFwnl2KXGn9Rai0x",193,8796,118991,"2023-12-01","Real Madrid prepared for the matchday 15 of LaLiga, which will be played at the Santiago Bernabéu. The squad completed their final training session at Real Madrid City ahead of the game against Granada, on matchday 15 of LaLiga, which will be played at the Santiago Bernabéu. After the initial warm-up, the players performed ball-retention drills, finishing exercises and tactical work on the pitch. After playing a game on a small pitch, they concluded the session with shooting practice and free-kicks.

🆕📺 RM PLAY: play.realmadrid.com

🎥  SUBSCRIBE | SUSCRÍBETE:
YOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf

📱 FOLLOW US | SÍGUENOS:
INSTAGRAM: https://instagram.com/realmadrid
TIKTOK: https://www.tiktok.com/@realmadrid
TWITTER: https://twitter.com/realmadrid
TWITCH: https://www.twitch.tv/realmadrid
SNAPCHAT: https://snapchat.com/add/realmadrid
FACEBOOK: https://facebook.com/realmadrid

💳 BECOME A MADRIDISTA | HAZTE MADRIDISTA:
https://bit.ly/become_a_madridista_YT",228,13400000,"null","lI8T3dWuOew","https://www.youtube.com/@realmadrid","""https://i.ytimg.com/vi_webp/lI8T3dWuOew/maxresdefault.webp""","lI8T3dWuOew",true,"UCWV3obpZVGgJ3j9FVhEjF2Q","https://yt3.ggpht.com/ytc/AIdro_nia51PgxDITT5w6P_eilU4TNyhjV1xidjENLVZQJ15lLZ2=s176-c-k-c0x00ffffff-no-rj","","null"
"https://www.youtube.com/watch?v=bvYWvI05jXc","High intensity! | Real Madrid City","@realmadrid","https://rr2---sn-vgqsrn6e.googlevideo.com/videoplayback?expire=1716391937&ei=obtNZpCcC-GQybgPkMGF-AI&ip=213.188.86.190&id=o-AHCRI99b9QJ_XIJswxosOdDYOHO5e45Dzzf9jrD7VZFh&itag=22&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&mh=xN&mm=31%2C29&mn=sn-vgqsrn6e%2Csn-vgqsknls&ms=au%2Crdu&mv=m&mvi=2&pl=24&initcwndbps=56936250&bui=AWRWj2QDR4WUiap4RYSXnxKmpfIb9zxCeS9vsi1MGrBm29VQ-2Nnm9nSjFHtDbRfriSG1yT2t7DhsLjE&spc=UWF9fyCwIoYmRIKzPcVs2jUbFMWheo6e8OjMPfmzcqA2fSbUZRb3VeDNmOY7&vprv=1&svpuc=1&mime=video%2Fmp4&ns=kVCNDsJD7M8PTwXdhco4UD4Q&rqh=1&cnr=14&ratebypass=yes&dur=235.705&lmt=1692732521310574&mt=1716370162&fvip=3&c=WEB&sefc=1&txp=5532434&n=N6Xbz_7UKgoHP6os&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIhALWPBOmc2e-grfQnyo75xRLVXhTWeCj2BMmvO4C1jU_iAiACtJwkyNd3gIIeSPRh9f8LhiwU8vvK4bmBTXL5HTe8sw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHWaYeowRQIhAOyicty8gO4vaeAhXAKup6BiD2tdGKBsA3DL5KD3JcaEAiA34OTK2Bh1n0EzuNv8uNi0Tks7SB7-QzzL1Pfv6zzciQ%3D%3D",236,13495,220174,"2023-08-22","The team completed its second training session of the week at Real Madrid City, as Carlo Ancelotti's players continued with their preparations for their LaLiga matchday three clash against Celta at Balaídos.
The squad got things underway with an intense workout in the gym. Afterwards, Jude Bellingham, Antonio Rüdiger, Vini Jr. and co took to the pitch and performed a tactical session. They finished with a series of demanding matches on small pitches.

🆕📺 RM PLAY: play.realmadrid.com

🎥  SUBSCRIBE | SUSCRÍBETE:
YOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf

📱 FOLLOW US | SÍGUENOS:
INSTAGRAM: https://instagram.com/realmadrid
TIKTOK: https://www.tiktok.com/@realmadrid
TWITTER: https://twitter.com/realmadrid
TWITCH: https://www.twitch.tv/realmadrid
SNAPCHAT: https://snapchat.com/add/realmadrid
FACEBOOK: https://facebook.com/realmadrid

💳 BECOME A MADRIDISTA | HAZTE MADRIDISTA:
https://bit.ly/become_a_madridista_YT",324,13400000,"null","bvYWvI05jXc","https://www.youtube.com/@realmadrid","""https://i.ytimg.com/vi/bvYWvI05jXc/maxresdefault.jpg""","bvYWvI05jXc",true,"UCWV3obpZVGgJ3j9FVhEjF2Q","https://yt3.ggpht.com/ytc/AIdro_nia51PgxDITT5w6P_eilU4TNyhjV1xidjENLVZQJ15lLZ2=s176-c-k-c0x00ffffff-no-rj","","null"
"https://www.youtube.com/watch?v=799MADH_shQ","FC Barcelona 0-4 Real Madrid | HIGHLIGHTS | Copa del Rey","@realmadrid","https://rr3---sn-o097znss.googlevideo.com/videoplayback?expire=1716391914&ei=irtNZoSHKKexsfIP-uuAwAs&ip=94.176.125.116&id=o-AE3aU6C9JklHDlhRFRNJpBZuKXSSbMlsdBckUpW6e6GM&itag=22&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&mh=8I&mm=31%2C26&mn=sn-o097znss%2Csn-a5msenek&ms=au%2Conr&mv=u&mvi=3&pl=24&bui=AWRWj2SLF8M8d-QcNnC25AepA5QbVtGscVV9cWb7F4Z2MEJHjwHYHg-b8bJykbEWUOAZlRG0-kewCBNN&spc=UWF9f_HreZM3E18pzGObQYiAH4JOQhgb7_hhFWJQNZkHfCLy1goCbSfBk9Kl&vprv=1&svpuc=1&mime=video%2Fmp4&ns=_20qJ-FeZ_kftavC0nEOnyEQ&rqh=1&cnr=14&ratebypass=yes&dur=90.046&lmt=1680747613170440&mt=1716369562&fvip=2&c=WEB&sefc=1&txp=5532434&n=uKjb5etDHc2IGzP8&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIhAJQE3wL72gNJ0cclHx4BIimK2knp4siW-7p0HlTXLENTAiAPkKgiYCQrwTNMLI96v5z5YD5PSpIJ9Ga-1CGG_g3hng%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl&lsig=AHWaYeowRAIgGUnU25YHjjf9iVWsbPjo7nz3aTtqgy_tSc4FwoXbJMkCIGQwjCV0heGk916sIE4kbH24_q5ccLqymctEnqLp52di",90,35692,1140699,"2023-04-05","Enjoy the highlights of a stunning night of Copa del Rey football as Real Madrid recorded an emphatic win against FC Barcelona (FC Barcelona 0-4 Real Madrid) to book their place in the final against Osasuna. Real Madrid were too hot to handle at the Camp Nou, with a Vini Jr. strike and yet another Karim Benzema hat-trick downing Xavi's side on an unforgettable evening for the Real Madrid fans.
#CopaDelRey | #ElClásico

00:00 Start
00:13 Vini Jr. goal
00:27 Benzema's first goal
00:58 Benzema's second goal
01:03 Benzema's third goal

🎥  SUBSCRIBE 
YOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf

📱 FOLLOW US 
INSTAGRAM: https://instagram.com/realmadrid
TIKTOK: https://www.tiktok.com/@realmadrid
TWITTER: https://twitter.com/realmadrid
TWITCH: https://www.twitch.tv/realmadrid
SNAPCHAT: https://snapchat.com/add/realmadrid
FACEBOOK: https://facebook.com/realmadrid

💳 BECOME A MADRIDISTA: https://bit.ly/become_a_madridista_YT",1700,13400000,"null","799MADH_shQ","https://www.youtube.com/@realmadrid","""https://i.ytimg.com/vi_webp/799MADH_shQ/maxresdefault.webp""","799MADH_shQ",true,"UCWV3obpZVGgJ3j9FVhEjF2Q","https://yt3.ggpht.com/ytc/AIdro_nia51PgxDITT5w6P_eilU4TNyhjV1xidjENLVZQJ15lLZ2=s176-c-k-c0x00ffffff-no-rj","","null"
"https://www.youtube.com/watch?v=bhSl2srMBEo","48 HOURS with ROBERTO CARLOS in Dubai!","@realmadrid","https://rr5---sn-o097znz7.googlevideo.com/videoplayback?expire=1716391974&ei=xrtNZrbBDpjYsfIP3MuAqA4&ip=119.12.205.75&id=o-ACfLjkJZ_f2g9F0CcWtkdpc5RzN9iGxvKD_fv40mgg_H&itag=22&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&mh=sX&mm=31%2C26&mn=sn-o097znz7%2Csn-a5m7lnl6&ms=au%2Conr&mv=m&mvi=5&pl=24&initcwndbps=6208750&bui=AWRWj2ROf82IpQinaGmFF08utKXpWLW-3zOVi7tZvkZe-otjrBgghT9EGwUQbU3EMckSV3eS4qA871q8&spc=UWF9fz4pmKdljzoSZTdlc3606TLFKCyYaQh8U66SWXw10GyykdVIXkT6r0Wh&vprv=1&svpuc=1&mime=video%2Fmp4&ns=25Fxuwsv4rvkTakgj8xHi-kQ&rqh=1&cnr=14&ratebypass=yes&dur=261.224&lmt=1680047273166489&mt=1716370162&fvip=2&c=WEB&sefc=1&txp=4432434&n=UwYefpCx5RVffx3&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIhANjXuqy0hz-ha9H-3d46K8Evh0vhs_QCInBvirjKEGjvAiBy1T_DdljjzYahXrQRLELg2j1KGsWgxWoX0G3HP3H4pA%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHWaYeowRgIhAP6R-Lbv57Dq4fEBGBp-zNB-aL3TYoldLA3X-UP-nA2oAiEAnX8N7rCppuO6nauG1CX9HFqcFAEFcF_1bcSw2vzDa7k%3D",261,6468,118856,"2023-03-28","See EVERYTHING that happened during 48 hours with Roberto Carlos in Dubai, along with our partner Emirates! The Real Madrid legend flew to Dubai (United Arab Emirates) on an Emirates plane and enjoyed a range of awesome experiences, including a visit to the Museum of the Future, using an Emirates A377 flight simulator at Emirates Aviation College and watching live horse racing at the Dubai World Cup.
#FlyBetter | #EKsperiences

🎥  SUBSCRIBE 
YOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf

📱 FOLLOW US 
INSTAGRAM: https://instagram.com/realmadrid
TIKTOK: https://www.tiktok.com/@realmadrid
TWITTER: https://twitter.com/realmadrid
TWITCH: https://www.twitch.tv/realmadrid
SNAPCHAT: https://snapchat.com/add/realmadrid
FACEBOOK: https://facebook.com/realmadrid

💳 BECOME A MADRIDISTA: https://bit.ly/become_a_madridista_YT",169,13400000,"null","bhSl2srMBEo","https://www.youtube.com/@realmadrid","""https://i.ytimg.com/vi/bhSl2srMBEo/maxresdefault.jpg""","bhSl2srMBEo",true,"UCWV3obpZVGgJ3j9FVhEjF2Q","https://yt3.ggpht.com/ytc/AIdro_nia51PgxDITT5w6P_eilU4TNyhjV1xidjENLVZQJ15lLZ2=s176-c-k-c0x00ffffff-no-rj","","null"
"https://www.youtube.com/watch?v=9FpGjR_G93M","10 THINGS you should know about KEPA ARRIZABALAGA | Real Madrid","@realmadrid","https://rr5---sn-vgqsrns6.googlevideo.com/videoplayback?expire=1716391896&ei=eLtNZsGPMZy5ir4P2tupwA4&ip=203.78.170.207&id=o-APLpRw-8eghvl3P4yPoHTjhujPvIFQrEvx-0Y5ee4JlO&itag=22&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&mh=NN&mm=31%2C29&mn=sn-vgqsrns6%2Csn-vgqskned&ms=au%2Crdu&mv=m&mvi=5&pl=24&initcwndbps=41592500&bui=AWRWj2RftZO8qeOQtq3F1GSh7s9vlGszItWayOdMd0RrEGNy6ZUsCmzEfpMlkZ6f4mBwPW7IL3dYcAgR&spc=UWF9f8Bby8ZinXlGc2dTOZvYp6qwmw2ayrmwQnCvGkpeqE_uIfDcS-d2J6au&vprv=1&svpuc=1&mime=video%2Fmp4&ns=frwdYzmR4fMfHMZlySyuQkQQ&rqh=1&cnr=14&ratebypass=yes&dur=151.417&lmt=1692132187136230&mt=1716369912&fvip=2&c=WEB&sefc=1&txp=5532434&n=yO-WFhg_7HwUG4FB&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRgIhAMVg3k8NqIJ9flTRhWH-F-SQaJKe_O6D23kXYVl4ZzTpAiEAimQA3qxz53Bs0SBQpegQLRvAUyMU-4l--iVsSIM1MpM%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHWaYeowRQIgQksBxiGkUgQXY0q2vVgFMyqKPWhmUcUn7gNTCFpmeeMCIQC6MNDlLGE32BkxN1IwIgGxnhUSI0IeEVo-luqwkOKWeQ%3D%3D",151,7671,101149,"2023-08-15","Find out 10 things you should know about Kepa Arrizabalaga, Real Madrid's newest signing! Real Madrid have announced that they have agreed the transfer of Spain goalkeeper Kepa Arrizabalaga from Premier League team Chelsea. Here is everything you need to know about Kepa Arrizabalaga!
#WelcomeKepa

🆕📺 RM PLAY: play.realmadrid.com

🎥  SUBSCRIBE | SUSCRÍBETE:
YOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf

📱 FOLLOW US | SÍGUENOS:
INSTAGRAM: https://instagram.com/realmadrid
TIKTOK: https://www.tiktok.com/@realmadrid
TWITTER: https://twitter.com/realmadrid
TWITCH: https://www.twitch.tv/realmadrid
SNAPCHAT: https://snapchat.com/add/realmadrid
FACEBOOK: https://facebook.com/realmadrid

💳 BECOME A MADRIDISTA | HAZTE MADRIDISTA:
https://bit.ly/become_a_madridista_YT",209,13400000,"null","9FpGjR_G93M","https://www.youtube.com/@realmadrid","""https://i.ytimg.com/vi_webp/9FpGjR_G93M/maxresdefault.webp""","9FpGjR_G93M",true,"UCWV3obpZVGgJ3j9FVhEjF2Q","https://yt3.ggpht.com/ytc/AIdro_nia51PgxDITT5w6P_eilU4TNyhjV1xidjENLVZQJ15lLZ2=s176-c-k-c0x00ffffff-no-rj","","null"
"https://www.youtube.com/watch?v=ev9XxtwpnmE","REAL MADRID'S FINAL TRAINING AHEAD OF THE SUPER CUP FINAL | EL CLÁSICO","@realmadrid","https://rr4---sn-vgqsrnsy.googlevideo.com/videoplayback?expire=1716391940&ei=pLtNZuaPFrqK2_gPo_iC4A4&ip=152.39.155.157&id=o-AF_DLJTeivOwy8SbG-SP_myg93I409xJVc6f62ORK_GD&itag=18&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&mh=Wl&mm=31%2C29&mn=sn-vgqsrnsy%2Csn-vgqsknzs&ms=au%2Crdu&mv=m&mvi=4&pl=24&initcwndbps=283750&bui=AWRWj2S7r1F0ivm2bBOX9w_OoNeYzrnvOIfKg5vUD3TaGLuD-vP-0Iqr8meTDE7S6qPsN8P_CL5R1zaQ&spc=UWF9f_C-AUsZ3NevZaTrJcCJ05D-Fje0ekwyiMKCabs3fFzOE2FxEKFV5lEH&vprv=1&svpuc=1&mime=video%2Fmp4&ns=WmTLiNCyAQDIk9s3yj6kq7kQ&rqh=1&cnr=14&ratebypass=yes&dur=235.148&lmt=1697179024803088&mt=1716369912&fvip=4&c=WEB&sefc=1&txp=5538434&n=Ond1o7kI4itKtrEY&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIhAMxnaqAX47PNnU47pIM3TmpHzjv3DfUcEWAOI459kpP1AiAdWbubpbWbb5d-pj-cQBR4FvHwzVp2EzTstkLjVtNYaw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHWaYeowRQIhAMQoosRICH9mbTey7pPmuRQ2v3W_z0QvpLNwyXxACCOYAiA9CNsZkAZjsXeLY0KtniT0lOAzVXut7aqJAnH3RB8nEw%3D%3D",235,11441,186002,"2023-01-15","Real Madrid held their final training session ahead of the Spanish Super Cup Final in Riyadh. The final against FC Barcelona will be the first Clásico of 2023 as Ancelotti's team look to secure their first trophy of the season. Watch as Thibaut Courtois, Karim Benzema, Vini Jr. and co face the final training session ahead of the final in good spirits and fully focused for El Clásico.

🎥  SUBSCRIBE 
YOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf

📱 FOLLOW US 
INSTAGRAM: https://instagram.com/realmadrid
TIKTOK: https://www.tiktok.com/@realmadrid
TWITTER: https://twitter.com/realmadrid
TWITCH: https://www.twitch.tv/realmadrid
SNAPCHAT: https://snapchat.com/add/realmadrid
FACEBOOK: https://facebook.com/realmadrid

💳 BECOME A MADRIDISTA: https://www.madridistas.com",458,13400000,"null","ev9XxtwpnmE","https://www.youtube.com/@realmadrid","""https://i.ytimg.com/vi/ev9XxtwpnmE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDOCVM7di0aa0LfvcvBkWN--LJJVw""","ev9XxtwpnmE",true,"UCWV3obpZVGgJ3j9FVhEjF2Q","https://yt3.ggpht.com/ytc/AIdro_nia51PgxDITT5w6P_eilU4TNyhjV1xidjENLVZQJ15lLZ2=s176-c-k-c0x00ffffff-no-rj","","null"
"https://www.youtube.com/watch?v=kGIQtbEcBW8","Do YOU know more about Real Madrid than Fran García? | Quiz","@realmadrid","https://rr4---sn-a5meknzr.googlevideo.com/videoplayback?expire=1716392002&ei=4rtNZryTC57AsfIP1Iar8Ao&ip=152.39.162.148&id=o-AGhC0YJXMLI1vnCo9vzBGFN-qiUW2t86AP__eiFtzrcA&itag=22&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&mh=oS&mm=31%2C29&mn=sn-a5meknzr%2Csn-a5m7lnl6&ms=au%2Crdu&mv=m&mvi=4&pl=24&initcwndbps=1017500&bui=AWRWj2SvhrxsALEmNMINy3mTb45_8ZTmOUzWivianYncd5nLhCpq3MyjUlE6rXx4ME1sdXUzeyAHBcp2&spc=UWF9f9n_AndavyQRnhOE994KzRSLMGafxZVJdOSC0uzGFea9mIHA5qC8pqUC&vprv=1&svpuc=1&mime=video%2Fmp4&ns=I1E3ztdLuF4orTwaNr2stmkQ&rqh=1&cnr=14&ratebypass=yes&dur=276.224&lmt=1686945426709031&mt=1716369912&fvip=2&c=WEB&sefc=1&txp=5532434&n=74j-lhLoMNZOQq1I&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cxpc%2Cbui%2Cspc%2Cvprv%2Csvpuc%2Cmime%2Cns%2Crqh%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AJfQdSswRQIgCdEowYvsl1JMSJ4cScAYJmt0QmaFS36UMPsbyW974qYCIQDpWbqeShlBpNP4vmk1xDp_XqtTa11pwdrAQeDGrSZXYA%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AHWaYeowRgIhALgMEaTqJSOSitH8f12-RMVTh83j4daSjJVCLFAYjNC6AiEAh5ofkK46yMG4VBmIFIZvxxPL0XRkrHTA4CFaZ91I-oM%3D",276,20085,400697,"2023-06-16","Do you know more about Real Madrid than our new signing Fran García? Take part in this fun quiz alongside Fran, who put his Real Madrid knowledge to the test on his first day at the club! Does he know how many Real Madrid Ballon d’Or winners there have been? And does he know when the Santiago Bernabéu was inaugurated? Watch to find out!
#FranIsBack

🆕📺 RM PLAY: play.realmadrid.com

0:00 Intro 
0:26 In which minute did Vini Jr score the goal to win the 14? 
0:50 What was the result of your debut match? 
1:23 How many Ballon d’Or players have played for Real Madrid?  
2:24 Which Real Madrid coach won la Novena? 
2:53 Which Real Madrid scored in the final of the Club World Cup? 
3:19 What was the nickname for Ronaldo Nazario?
3:33 In which season did Real Madrid win LaLiga with 100 points? 
3:46 In what year was the Santiago Bernabéu stadium inaugurated? 
4:08 How many league titles have Real Madrid won? 
4:36 Outro

🎥  SUBSCRIBE | SUSCRÍBETE:
YOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf

📱 FOLLOW US | SÍGUENOS:
INSTAGRAM: https://instagram.com/realmadrid
TIKTOK: https://www.tiktok.com/@realmadrid
TWITTER: https://twitter.com/realmadrid
TWITCH: https://www.twitch.tv/realmadrid
SNAPCHAT: https://snapchat.com/add/realmadrid
FACEBOOK: https://facebook.com/realmadrid

💳 BECOME A MADRIDISTA | HAZTE MADRIDISTA:
https://bit.ly/become_a_madridista_YT",246,13400000,"null","kGIQtbEcBW8","https://www.youtube.com/@realmadrid","""https://i.ytimg.com/vi/kGIQtbEcBW8/maxresdefault.jpg""","kGIQtbEcBW8",true,"UCWV3obpZVGgJ3j9FVhEjF2Q","https://yt3.ggpht.com/ytc/AIdro_nia51PgxDITT5w6P_eilU4TNyhjV1xidjENLVZQJ15lLZ2=s176-c-k-c0x00ffffff-no-rj","","null"
