url,handle,banner_img,profile_image,name,subscribers,videos_count,created_date,views,Description,Details,Links,identifier,discovery_input
"https://www.youtube.com/@softmeditationsleepmusic/about","@softmeditationsleepmusic","https://yt3.googleusercontent.com/2C073rHE3SvDOYAsaMcbTPQlY_SB5z0TqH0JnYJRuY70Srd7Ahol5_l6fWxCnEmddsIzlq7ziJo=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/pT551RDOSve7ySnMSDZKRPaTn_q846UUqdELfh67aSktcuWyjUoh_l4HZpcLX_uDdryAib2Pus4=s176-c-k-c0x00ffffff-no-rj","Sof███edi███ion█████████",136000,180,"2022-09-09",20618137,"","","","UCy-dw4BOGkEugUSvDYYdcbA","null"
"https://www.youtube.com/@LumeShot/about","@LumeShot","https://yt3.googleusercontent.com/C8aUSXon8UeY_J3KvLo8fO0BfJARSrPMDSBgZN0oUWY6NU9gOwqjkyxGjxm0toGU20WFkmKlo7A=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTD5C67zNb8NdVkCi_uxB15x4vU6aDn8cG-9hykGjs=s176-c-k-c0x00ffffff-no-rj","Lum███hot███",127000,107,"2008-05-14",2880463,"","","","UCJps2S5PiabUY3yZv3iq0tw","null"
"https://www.youtube.com/@Midmysticx/about","@Midmysticx","https://yt3.googleusercontent.com/P_pBoCWIQtlx0frH-V6vfyMoALNsH_cuHuGKdbJqWaREHugD0zHeeJ9WT0bVJEqbAcW9_Ldc7w=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/Pj-5dz9ST5zrql-bg1k5-GjBGPMXvZb3T9QE38CyvPIMXSAw63kROvHJK-RPE95grvuvVr4U=s176-c-k-c0x00ffffff-no-rj","Mid███tic███",196000,39,"2020-04-18",4424716,"","","","UCqIAKkICjXadQ8ugo2Wm3Kw","null"
"https://www.youtube.com/@KlanKosovaOfficial/about","@KlanKosovaOfficial","https://yt3.googleusercontent.com/LxdblqNdZ5vBA4B6y-Kjm2cj-Ob26NceQS9aPxvuqOkdAoaRA7FgdaseFoRUwgTzFl5N7jLI8jA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZRoV8WrsafMcWEOTAN9dp7ojerdHD8FZSS8shnlDg=s176-c-k-c0x00ffffff-no-rj","Kla███sov███",403000,112000,"2013-02-03",662028623,"","","","UC_SXHVF21a9FqvEbtsyNcPg","null"
"https://www.youtube.com/@AricaAngelo/about","@AricaAngelo","https://yt3.googleusercontent.com/v_vxZ7YDMkJsP_5J8WQVL82X36zcsbsq6DN13TuDzGKHaWrcfvCRg9XVwkr4OVH_8OnngGzZVw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ZKChqMU6KKxQRGQqpc7pe-aeKAVkcq1MrPqoCiOWwFz1AlzvVNGFeKyAxIe_EI_dZeQml9Y77IE=s176-c-k-c0x00ffffff-no-rj","Ari███Ang███",151000,1100,"2009-01-20",1308,"","","","UCEe1wJreegWWirsfPLlosCw","null"
"https://www.youtube.com/@KaitlynJohnson/about","@KaitlynJohnson","https://yt3.googleusercontent.com/p4W4e3OcHNh8RNtxSiI_7akj0MMb3Yp3ZSO4PenmxuGdJ8uypGUbGuL8Gnp2yzHXWOpT9jZl=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/adCsY3xO9eyEHBTsYQI34ZCVzxhkg8nfPrblJzh7gRxEKWbyQMmRTDo5BSkOMWfK0Ij4Ky2D=s176-c-k-c0x00ffffff-no-rj","Kai███n J███son███",532,190,"2012-10-14",396324,"","","","UCLWNKb7pjIS_ff4zaoneJWQ","null"
"https://www.youtube.com/@KeyanRitz/about","@KeyanRitz","https://yt3.googleusercontent.com/W5Tei8BGie9CtJ0p9FwvJPhPNUwfA6r6QtyC9_fvgXI7vEdzzyxUnJshhegAfKsqtMrnj3vVTQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/wTODfksMgCWR4qX43UwswB6pwcLFx9DliAL1ArrxN0bGH4R92LbvzFWn-nWhxP_VeIMqz1d1=s176-c-k-c0x00ffffff-no-rj","Key███Rit███",103000,187,"2017-03-30",5619605,"","","","UCHH5Y-TlDiiOtp6d8lk-6IA","null"
"https://www.youtube.com/@HaroldArtistPlay/about","@HaroldArtistPlay","https://yt3.googleusercontent.com/wD7WZ0WJTpLsPxDNbFt5VRybaI8RL5HMiUJ0AV3wD8mwJXUjhXf_1G9IkuWf8anzYuzoY4OEPjI=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZT9EU-tDqZtjmje9Z8_SdDj1ZKMP5EFGUYlZaa7=s176-c-k-c0x00ffffff-no-rj","Har███Art███Pla███",751000,241,"2020-10-02",139648292,"","","","UCBp2uId2mqKQK3z96qvktVQ","null"
"https://www.youtube.com/@trevandchels/about","@trevandchels","https://yt3.googleusercontent.com/9wIJRdGK5mLgjuSzmm14KrBZkGq8QlG4j_pSPQ1nxjneVGb9oKCvT3Ce5Tgim30FsXENSJabYQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/BpYVapvIUl6dNi4e6Y2_Tx4iMuHAUelnDyeHnUYcO-iEXruZsdK_6SJCdi0J4zvD90_MwzqVu2k=s176-c-k-c0x00ffffff-no-rj","Tre███nd ███ls",829000,180,"2016-02-21",175422,"","","","UCM8kgDhfVwYpjsDUvzGXg2Q","null"
"https://www.youtube.com/@trueexclusives/about","@trueexclusives","https://yt3.googleusercontent.com/vOYMV6cknkB1JBF465W8BhjZ51qxaCd3ZjQyouhVL17q2JDhfRNrGtn9JEtPSl1yzqgSOooY=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTMymJcSqAgnsa-TpF2L52zZDENOFfpFupwzhE3=s176-c-k-c0x00ffffff-no-rj","Tru███clu███es",229,1,"2007-10-22",193776,"","","","UCbrrH1B8BIdDTTrGXApBwjQ","null"
"https://www.youtube.com/@clevelandclinic/about","@clevelandclinic","https://yt3.googleusercontent.com/nRJe29JBUQomG0z1AJ2Z4Ab5BZPjCDYsDjpe9A0HQGGUnwLSIiTfccF3IOaz-T9c8ehTvHqMrA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZRlbW83eJPKIzkZ8rl1ZCKIzbLJl1Fvi4iJ6rdXlQ=s176-c-k-c0x00ffffff-no-rj","Cle███and███ini███",489000,4900,"2007-02-04",55523,"","","","UCxyiSz4m161Z6frOsFxJpgw","null"
"https://www.youtube.com/@itschloetan/about","@itschloetan","https://yt3.googleusercontent.com/Uwmte6_GQ8U1eW3uxFrQvPuIqtdMXashdNgld8iL1Rs1dIrjzyok66mT5Ng5PAGaoBiqFvgI=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/mxrjZvYsjnwNGxPMWJXKWiSR5xtzgoSM9kgzYzNed1RuvmNpToXdDBZHb3OU7XWW-f8BSHp2=s176-c-k-c0x00ffffff-no-rj","chl███tan███",127000,81,"2017-12-24",8090246,"","","","UCp9-3fFhiTjcCNxccOJ2vNA","null"
"https://www.youtube.com/@BruceHLiptonPhD/about","@BruceHLiptonPhD","https://yt3.googleusercontent.com/zsNpY786hkZXLYlelGkruxYO7vC55fWQHJEV31A0hieafwzvQYpTBVhJG3v2K1mm8oF35knfnQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZSC1QncTU0oKzJNRoNG_dDoFp4WKGFSOcStyExJ=s176-c-k-c0x00ffffff-no-rj","Bru███H. ███ton█████████",537000,140,"2009-12-18",18249,"","","","UCUeE7Tm5TVgy0q9hxfBRi1Q","null"
"https://www.youtube.com/@jmuller86/about","@jmuller86","https://yt3.googleusercontent.com/kGYhY-NopOycFXdP3TlnKFrHzHsoj2YYZOZfbQ0DjeGKSiPvgsl5Zm5m2hAk34ODBvbAPeskpQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/j7jxONGM6rkWYiu2HSUq6j1jSJ-CKGM78Dq_fNbWmL_2AFTrskCCrnf5RHl-CzHbYUdNtPDBAA=s176-c-k-c0x00ffffff-no-rj","Jes███Mul███",164000,169,"2014-05-02",63796,"","","","UCX-wCnYqqzkSe_E40D7VZMg","null"
"https://www.youtube.com/@6scarstruckstown172/about","@6scarstruckstown172","https://yt3.googleusercontent.com/i2xVycSVUpuW3wYFQ4LajEQ-8S1bUO4WSNU268gyHIJMEUiFXKmdkp4LrAZKIo6gaMbWamYD0g=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZQcq6E_uqMzOOU0JkBLyBz4d5h9vgtFEvCt-v5T=s176-c-k-c0x00ffffff-no-rj","6S ███s &███uck█████████",272000,3,"2016-12-20",38673254,"","","","UCmcHWRe8j2yYUlvC1-YzvAw","null"
"https://www.youtube.com/@japanes_onsen/about","@japanes_onsen","https://yt3.googleusercontent.com/2VrKIczlNA7y1GBnFYIILpJLu2uKLPiWxYq5NCvBxEluE5-3batMnjAqVddp4fOelddcJueUQWA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/B06ZplUbUApRXp84iBC0GpD20Ro6ZjCH87ibUqubyKmsw0phpcrE01w5SuXBSGr6Egx5U61Kjg=s176-c-k-c0x00ffffff-no-rj","Jap███se ███ sp█████████s",309000,32,"2022-07-03",45558880,"","","","UCi1fmb76ba0cGNq0ToJ1Zsg","null"
"https://www.youtube.com/@ApostoloOnorioCutane/about","@ApostoloOnorioCutane","https://yt3.googleusercontent.com/nWUIkWA8yvaGO7DNtRTkzhFHDgGJSUODV8VmdUAXGf3-s5tuCq5a6Cj6wOwIfJ41islCdNkkPQ=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/TRq8ebW0ZZjon5UpvukCiTUeMNKy71Swq-rXvNTedb_oqbEOACvbxzCWM_UZJH7kN101q9G6MgY=s176-c-k-c0x00ffffff-no-rj","Apo███e O███io █████████",315000,7800,"2015-11-24",4109,"","","","UCGqtKs6wIzc2BmpoZ7HSIQg","null"
"https://www.youtube.com/@5TVChannel/about","@5TVChannel","https://yt3.googleusercontent.com/eEP81LZLMnDBQER_fQdu7p7y6ZVt3Fo1I0ZntMAwQm07QDsTvLF33OH8hZ5FAH89pGyprF-Pqg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZRjgioK5oeQjzsIVfR0uHPTRbXDfYE9DUkJuWLM9w=s176-c-k-c0x00ffffff-no-rj","5 T███han███",352000,37000,"2015-03-17",539,"","","","UCvhOxd4DL1kUZLOPJV-K-aA","null"
"https://www.youtube.com/@BeingMrsBrown/about","@BeingMrsBrown","https://yt3.googleusercontent.com/U8dnDxZsysA6owuaw8dBFj0f6V0M8Q0LDJJEidy6hHTVBmzxtVEEAmaqB7pzAyQcjxfu6tdACg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/VlWOnjk0z7W4HZRoPYZBU35xZUT4A-ai7YVpQahoUGNZSjm9U4ALR3pdBoKB7Qt03kjLoNXb5Q=s176-c-k-c0x00ffffff-no-rj","Jen███own███",201000,278,"2011-01-17",155732548,"","","","UCfN3d5iK7FHWe-2mKCDc1_Q","null"
"https://www.youtube.com/c/itsmelissaflores/about","@itsmelissaflores","https://yt3.googleusercontent.com/2nhYhOBrVcEswyzWyURIv74OCNtsVmesEIlvL7wda1jReBfwE61uNZH6MNDVzl3eIH-LgyqQJw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZSK8Vk-M6vJ-5CEDlBCduGINCJxdNK5TUzHB1GsFg=s176-c-k-c0x00ffffff-no-rj","its███iss███ore███",121000,667,"2011-01-20",42183,"","","","UCxrwFJhVX_Vq2za7jOXQ52w","null"
"https://www.youtube.com/@njclub9461/about","@njclub9461","https://yt3.googleusercontent.com/Tuul4i58LZ0F_nUEvGCKw4gpYJBjjm4LGY_Zu__5ogEkZBPmZI6FaYeSpdQTwc_Jxs9YPAG1Ewc=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/91ZfCNKYOn4U46_hPBHoRkq6ZeebLB8uHp5607RDmQonLWXQ-kwJEUfFd65LEhGjYc5jmwuf=s176-c-k-c0x00ffffff-no-rj","NJ ███B",876000,385,"2012-02-06",66876,"","","","UCF6kVS30KlbB2Dc8nh5FqDA","null"
"https://www.youtube.com/@icecreamrollsstreet/about","@icecreamrollsstreet","https://yt3.googleusercontent.com/96mek-7bi0Aes83Bl1Hj_MbcwWwsrH4q2DfH4XsyZEdFifO3KcU4nZmVhsBp2kmOlIYcYLR9oA=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/NFtICr99cFYY1EyYjy8ciquXMO0fj5SAZDgaKULcYOY6-YZf692_3d9CVzOIqtlpEvcFA0tmkA=s176-c-k-c0x00ffffff-no-rj","Ice███eam███lls█████████",640,96,"2021-04-03",1026,"","","","UCjcAq5Clvns9xMGEKnidcAw","null"
"https://www.youtube.com/@iKNITS/about","@iKNITS","https://yt3.googleusercontent.com/LupTU-_l9-mF56sbitQMgRj5w-QTHv8Aolg9oXmnlslytC0Hb3g1RydtpizA11ozwG7XFktmhUs=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZSmdYUqICqyG74zOmjiQjNMYEK4SQLxpvNVAzSWaA=s176-c-k-c0x00ffffff-no-rj","iKN███",220000,184,"2011-02-05",89884,"","","","UCD4AerLQNkDnGPF_ZUf8k4w","null"
"https://www.youtube.com/@poorkidjp/about","@poorkidjp","https://yt3.googleusercontent.com/O6BsBiOM1rtkGJAdMmcwqF35dGrJNpfPhMoy3wJWyprMUltqcu8V4bg42hF1ZROIkZ_1y0dqvw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/wmhli--oMHw3dNzoEScq2tTy6VPqhrSLHo61ffDS2zNfpoApv_wX5elBbipCZZ59U_KjPLTvBA=s176-c-k-c0x00ffffff-no-rj","Jap███Des███oci█████████Kid███████████████",357000,142,"2015-06-01",990362,"","","","UC5Ep3peVf0pzj8j1Pi_qBtQ","null"
"https://www.youtube.com/@pulpmelon8262/about","@pulpmelon8262","https://yt3.googleusercontent.com/8JmwDm4WzEYjLocQ4AszHPgBA0jd-ory3Q7H_MMnrfjvS2QYJN66jk3wTNe6d47-6ocv4KvGLyc=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ZNrS3T22lXVGvrc9AFZ6o42bIG3T_Ay0IhdRLXTpFpH21kGvHWVTiUOxBaxbrRGbW4bm0WNg=s176-c-k-c0x00ffffff-no-rj","Pul███elo███",388000,120,"2016-11-06",5286463,"","","","UCveqdBICIhIpRUCXppohLCA","null"
"https://www.youtube.com/@physicsfun/about","@physicsfun","https://yt3.googleusercontent.com/imU2X2y-kMot0iTOYvFjf0wZvsR96Zh4UufnSGJYypH9dD99MRN3s22osuDqOjexuWV5GLr8fjs=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTSayaQcLZLqZLh_AVO_f0IactqGtDTeYl1H_Jx=s176-c-k-c0x00ffffff-no-rj","phy███sfu███",604000,133,"2016-07-20",96730977,"","","","UCVs-1uGf7DWid0GNWgPWLzw","null"
"https://www.youtube.com/@babyvk/about","@babyvk","https://yt3.googleusercontent.com/m_MltR4Wx2LlvmlVfqru1w6OmwUdN5sHMrYOnK0E7dE5rDxGqxLgNiupdKFArG65Ijjl2BMvZg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/rFM3Z4o57BYuM36lXbZJq8SwG91XN8GBIVEiodBSXD7bgwqTRrm4UuomOIL4cC_CEn3AnB_V5w=s176-c-k-c0x00ffffff-no-rj","Bab███®",975000,995,"2022-01-04",853917132,"","","","UCZ3Cjr0nCPbIk48sNicq37A","null"
"https://www.youtube.com/@PushingPistons/about","@PushingPistons","https://yt3.googleusercontent.com/JJ5XNPXr6kbGwP4vxeNnbRfPe0n0Q0VcLfQzgNz4lGy5B3BXBW_187CDOkq3g8yPCutdnJLhMg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZSU8q0KywX0LID34QPTndY23VTNeh-HrH2DJWr-=s176-c-k-c0x00ffffff-no-rj","Pus███g P███ons███",296000,892,"2008-06-04",1188820,"","","","UCyC9NivN2P4aVDUhSmOoYGg","null"
"https://www.youtube.com/@LetsBuildThatApp/about","@LetsBuildThatApp","https://yt3.googleusercontent.com/KU8foRh0FSKMwkR1AyQV4bs-w4cPsbMwaDp_Xoxt1YuEXezZ795anK45Hqovd3aoE8ri4LLHMw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTD_-t5l7ldASc-Achc2S8OuQ5g3B6iQryeVkt-9Q=s176-c-k-c0x00ffffff-no-rj","Let███uil███hat██████",205000,449,"2016-01-19",15065081,"","","","UCuP2vJ6kRutQBfRmdcI92mA","null"
"https://www.youtube.com/@RussianNihonjin/about","@RussianNihonjin","https://yt3.googleusercontent.com/BG3gpFktvWE9am12C91QzuFOVyuq7uKzm384QgBwgy8Z24aEtJagpAGNodF1kN3HxrgRWOCr=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZRYcv_SIvtf-cmAfi6lVEl5R5N4Om52npKo8KAi6g=s176-c-k-c0x00ffffff-no-rj","Rus███n N███nji███",139000,246,"2015-05-30",12864387,"","","","UCO9dch-6r0kSC_FFnMiPZYw","null"
"https://www.youtube.com/@MED-CARS/about","@MED-CARS","https://yt3.googleusercontent.com/abz-HXRIpvywcMlkpx3ni7G4nZF5LJffsMdd8jaFywp6mlwLl8w9Pb4_V_XlzD-H2J4IR0spCvo=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/dk_Em4G07Yg1Bw8CHMNV6sFS2KypRWq_Gj0qVm5A7D4oQNsu00xFECLwlxC865uGpXSKo7Z_=s176-c-k-c0x00ffffff-no-rj","MED███S",1340000,845,"2015-03-11",558718916,"","","","UCFfFgeKVVhjXtQSXRj3e-Iw","null"
"https://www.youtube.com/@LuisSibrian13/about","@LuisSibrian13","https://yt3.googleusercontent.com/6NYbgMPWNYDvzpla4vNCMdPqVF-0hiJqpBW6lMRd2-YYHq3zKWlCtBEtkBMcYrKP17KQJWjsOzo=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/hDptyUGMBeu-Q-ZmC_Y7p6Og40-X6cts_Sl3BNNKmOQn-u6kLOpr8ePN6u7AtTpKUPlBowv8Ag=s176-c-k-c0x00ffffff-no-rj","Lui███ibr███",347,12,"2009-11-07",44008265,"","","","UCJ1x7wXo2pz0mA7bIi5llng","null"
"https://www.youtube.com/@RichardFain/about","@RichardFain","https://yt3.googleusercontent.com/eThgdd9Bii1uZNdskYJBWJimpFSQ-V7-jcHMakP-jFhux0IgffJn_TIduXc5T0nqRh_bGXze0g=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTz2v8O95fzvEH_uN34QobIIFZh-dPKG_e0Q254gA=s176-c-k-c0x00ffffff-no-rj","Ric███d F███",681000,1100,"2015-11-11",3156,"","","","UCTdnYRKmp4BGHOnshT4A0Hg","null"
"https://www.youtube.com/@MinorityMindset/about","@MinorityMindset","https://yt3.googleusercontent.com/2rpQBWkZbNEGx9aCTeAyJ8XVrnfFAi9qeHaw05ctCnXFWeZKxkTMMljRSqeJi7hv95eDXwSMF6c=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/5tHK-GQDOd0BiFdi1W_a8NF-hk5g565v5XqWltgnY5Myjv-MAMh04BP1iViouK0K1TWyp6SKsA=s176-c-k-c0x00ffffff-no-rj","Min███ty ███dse███",1790000,1600,"2015-11-06",1254129,"","","","UCT3EznhW_CNFcfOlyDNTLLw","null"
"https://www.youtube.com/@samgolbach/about","@samgolbach","https://yt3.googleusercontent.com/zr8CUfpB1FsGxHLfN-pJd1YKvdjc4GVHJixDlpRTR_S6HShiqU5oVeZvyC1PLjLkHMfLCvdncw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/dbDXDhDUHacROPV6aza1eccvVgmIlROWagHjPlCcKpyo8Ta--RLBQtWpKzQWkoLO2Q4_2dbKzQ=s176-c-k-c0x00ffffff-no-rj","Sam███lba███",2770000,264,"2016-06-18",2803258,"","","","UCKDq9PLixtdTVyllWA0f5iQ","null"
"https://www.youtube.com/@greenbuzzamongus1570/about","@greenbuzzamongus1570","","https://yt3.googleusercontent.com/R0DmpcCArZ5Zil_Gr1jQJXAMxD9iBRsnDh3oxGXvW8Fbq3ERvqoM1KYqiOJJpoizmsMA6lQhxao=s176-c-k-c0x00ffffff-no-rj","Gre███uzz███ong██████",204000,37,"2021-05-10",2344114,"","","","UCHoXKDeRJm7m42rdQGLfJOA","null"
"https://www.youtube.com/@startups/about","@startups","https://yt3.googleusercontent.com/BcvPmaHm50J0PLrAlWZoh4ANAc3SBQ9oHAymLTWmwGNNFHb_ExavFXNdy6OQw5Tdck1jwn0dBGU=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/8Q41ZEFp_-TPAcQ6mzD-HFcooHFVfAw8erZGhC2ywCHEyoZ9yx4Fp3S2_Chv3DOX6mQlCRjO=s176-c-k-c0x00ffffff-no-rj","Thi███eek███ St█████████",271000,4300,"2009-09-16",44600,"","","","UCkkhmBWfS7pILYIk0izkc3A","null"
"https://www.youtube.com/@Jokestrap/about","@Jokestrap","https://yt3.googleusercontent.com/dAjKWT9y1-ublr4sgbTKtLSwtQ3Aba_GC-fQVD9MrztGyPa3Z9y81tHwHuPdIgSOemv8vOyt=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/B-hc1692msNwxxDd0biRpP6GGMs0lbRPuDT_yduVbaFxCM8lEKWFkxLNZL-bCVhjLyKcg94G=s176-c-k-c0x00ffffff-no-rj","Jok███rap███",156000,160,"2016-12-28",493,"","","","UC8jsoiLroIBIq20uclgFdtQ","null"
"https://www.youtube.com/@ConsumerTechReview/about","@ConsumerTechReview","https://yt3.googleusercontent.com/n6Z4U48VXK_NLeHkLlypYM0H7S96IWomwmQjtA3JkYI6xBJUt4JzcKHi2gPI-HHjxrOVGa2N6w=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/rSSWK9bolHp-Q-jZC9eCIWxMigQ9gOmmiEI2p0Dhdygrl4dZXM3aSplypirsr0IoBRBvwQ6vyA=s176-c-k-c0x00ffffff-no-rj","Con███er ███h R██████",191000,442,"2017-12-20",30541,"","","","UCzqlzMvlYyWVxFcNMZYzE0g","null"
"https://www.youtube.com/@Gayo_gk/about","@Gayo_gk","https://yt3.googleusercontent.com/cZLj6P6gOhgFUWYInuatZaB8wBJq-MW83J_i2JdOX_WEHgN7IzG04TpZgoKyYATVhRCTu3M-=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/H67E25OoNDBKPyN1gfdGnfgQ62dCStrDAB2s2mrr4W9LKAVj22smzY2K9W62dd-eHk76eNhsWw=s176-c-k-c0x00ffffff-no-rj","Gayo",127000,52,"2017-03-17",464839,"","","","UCX1Y-FDowlK003PtZAlL0PQ","null"
"https://www.youtube.com/@GizmoSlip/about","@GizmoSlip","https://yt3.googleusercontent.com/uBWrP8JDgCbXPlX3uOZsB49egfvvXiwbiTM3856XMiYjgRvalQ_mFc_UxVMa_Pq_dOVe7YEVXFI=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/ytc/AIf8zZTx9KOSQhGCO0cPertVieb4Exn-7XiqfnXupW7y=s176-c-k-c0x00ffffff-no-rj","Giz███lip███",3140000,371,"2011-11-12",226044,"","","","UCmY5lv5l2RYGOKWKGXLmGJw","null"
"https://www.youtube.com/@JahnaviHarrisonMusic/about","@JahnaviHarrisonMusic","https://yt3.googleusercontent.com/YwMAUls0QQegCuqwQqQ86CB-nxHUlO8iZLa3VgfvOuED-tcmDGZf2_MnvqB12GZ22Zwda4bm=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/_qKAkvke6vkXnL4N01AZ3J9D3L7Rjnhnm1uRgnS9SeOxcjxvzcF2yxpgPnyH84wxRmfxXKANqDk=s176-c-k-c0x00ffffff-no-rj","Jah███i H███iso███",256,128,"2014-12-16",34601933,"","","","UCDJVpt2p_KivFy4Bfms64Ew","null"
"https://www.youtube.com/@COLETHEMAN2K/about","@COLETHEMAN2K","https://yt3.googleusercontent.com/LaZBcaNdns7KT3xRC883LcyV3WIQ2qgG7A6TH8OzK1M6pq9I15Bqb061PqMfXnu0Uur5wO6Y=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/S5srYb6MEq5PU4jVMvUsH3Rewied_N5KSadtkuhBJbLRsbx2FW8AnAkxwWcrNeuPcmLeswyUqw=s176-c-k-c0x00ffffff-no-rj","COL███EMA███",907000,1100,"2015-04-05",139468686,"","","","UCWHbjxsagMAzetWQ4TcoBOw","null"
"https://www.youtube.com/@furiososbr9789/about","@furiososbr9789","https://yt3.googleusercontent.com/lYXdXZTPQyQQE3RsxRmhlcjTP-hruvUGmTSzrtdT1nSIz9zh24_JvHjchk160wRFeCJIJj_T1pw=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","https://yt3.googleusercontent.com/7yz2WwPMahp2YvI1rK6p5VeQLGozi6xYs4gkyfy68XyNf8U9BpRN4ZDScQPcyPKMbjp9vWPu_w=s176-c-k-c0x00ffffff-no-rj","Fur███osB███",889000,591,"2012-10-05",25201,"","","","UCX4IWNWe2u76rQ9xQK-1cdQ","null"
