Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
Tuff Athletics,"
            NEW Tuff Athletics Active Quarter Zip Top | Pink
          ","
              C$25
            ",N/A,"
          NEW Tuff Athletics Active Quarter Zip Top 

Features:
Jacquard texture fabric
Repreve® polyester
Long sleeves with thumbhole
Quarter zip pullover
YKK zipper
Lightweight
Reflective logo on center back neck

Fabric Content:
63% polyester, 37% Repreve® polyester

Sizing/Fit:
Size offered: XS: (0-2), S: (4), M: (6-8), L: (10-12), XL: (14-16)
Body length from high point shoulder to bottom hem: XS: 25 in. (63.5 cm), S : 25.5 in. (64.8 cm), M : 26 in. (66 cm), L : 26.5 in. (67.3 cm), XL : 27 in. (68.6 cm)
Chest : XS: 34.5 in. (87.6 cm), S: 36.5 in. (92.7 cm), M: 39.5 in. (100.3 cm), L: 42.5 in. (108 cm), XL: 45.5 in. (115.6 cm)
Bottom width: XS: 38 in. (96.5 cm), S: 40 in. (101.6 cm), M: 43 in. (109.2 cm), L: 46 in. (116.8 cm), XL: 49 in. (124.5 cm)

Item may arrive wrinkly due to storage
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Pink, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/07/01/6682622aaf7f47e8b7a19558/s_6682622d0a60d5f30b0bc357.jpeg,9065,5500+,1 day,100+,https://poshmark.ca/listing/NEW-Tuff-Athletics-Active-Quarter-Zip-Top-Pink-6682622aaf7f47e8b7a19558
Corewear,"
            Corewear Shapewear Compression Short  Sleeve
          ","
              C$27
            ","
              US L
            ","
          Corewear Shapewear Compression Short Sleeve
        ","Seller Discount: 20% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, White",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/14/66e5c289450b4226244e1e5b/s_66e5c28bb9db3afc00a8e973.jpeg,844,300+,1 day,34,https://poshmark.ca/listing/Corewear-Shapewear-Compression-Short-Sleeve-66e5c289450b4226244e1e5b
Nike,"
            Vintage Nike Striped Long Sleeve Shirt / Large / Y2K
          ","
              C$50
            ","
              US L
            ","
          Pit 22” Length 28”
Men’s Large

Early 2000s Nike Striped Long Sleeve Shirt 
Grey / Blue
Embroidered Nike Swoosh 
Bottom Right / Top Right Shoulder

Same Day Shipping 📦
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Gray, Blue, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/07/12/66918194ce7065dfd3e1249f/s_669181a0d3309f1e443464ce.jpg,3802,2200+,1 day,100+,https://poshmark.ca/listing/Vintage-Nike-Striped-Long-Sleeve-Shirt-Large-Y2K-66918194ce7065dfd3e1249f
Maeve,"
            Maeve Samina S babydoll waffle knit cream oversized long sleeve thermal top
          ","
              C$31
            ","
              US S
            ","
          Condition 
- excellent pre loved condition

100% cotton, cream colour. 

waffle knit, thermal. 

made in turkey

small

Measurements as shown

* Comes from a dog friendly home. While I do my best to remain cleanly & remove any possible hairs, there may be a stray hair here and there. 

Open to offers!
        ","Seller Discount: 15% off 2+ Bundle, Price Dropped: 11%, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A, Cream, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/07/27/66a5a4b3f33f712707759c3a/s_66a5a82b8a00e3ff25c2cdc6.jpg,354,100+,1 day,38,https://poshmark.ca/listing/Maeve-Samina-S-babydoll-waffle-knit-cream-oversized-long-sleeve-thermal-top-66a5a4b3f33f712707759c3a
Scotch & Soda,"
            Maison Scotch Jolie Vegabond Geometric Smocked Cap Sleeve Blouse, size 1(4)
          ","
              C$35
            ","
              US 4
            ","
          Maison Scotch Jolie Vegabond Geometric Smocked Cap Sleeve Blouse
size 1(4)
Beautiful ruffle cap sleeves 
Smocked at the chest 
Loose fit 
Beige & black geometric print 
Keyhole back 
Very good condition!

Flat lay measurements (approximate): 18.5” armpit to armpit, 24” length 

💫BUNDLE 3 ITEMS, SAVE 25%. POSHMARK AMBASSADOR, FAST SHIPPING!💫 New to Poshmark? Use code IFTHEHANGERFITS to save $15 off your first purchase when you create an account!
        ","Seller Discount: 25% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, Cream, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/09/13/66e4e8af7fc826ad7ac7d7c5/s_66e4e8b05af6e69a17b6e6c7.jpg,3781,2800+,1 day,100+,https://poshmark.ca/listing/Maison-Scotch-Jolie-Vegabond-Geometric-Smocked-Cap-Sleeve-Blouse-size-14-66e4e8af7fc826ad7ac7d7c5
Ardene,"
            🔥3/$25  peach coloured ardene beige long sleeve crop top size medium
          ","
              C$16
            ","
              US M
            ","
          🔥Buy on its own or bundle with others in the category  3/$25 to save big! Simply add 3 items to a bundle and send an offer for $25 and I’ll accept :)

Cute crop style long sleeve shirt 
Size medium
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2024/08/26/66cd4e41ac1f76f3a77b5fbe/s_66cd4e429a76efe70896a1dc.jpg,339,100+,1 day,9,https://poshmark.ca/listing/325-peach-coloured-ardene-beige-long-sleeve-crop-top-size-medium-66cd4e41ac1f76f3a77b5fbe
lululemon athletica,"
            Very good condition
          ","
              C$15
            ","
              US 8
            ","
          No flaws from what I can see. Size tag removed but it’s an 8
        ","Price Dropped: 25%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Purple",https://di2ponv0v5otw.cloudfront.net/posts/2024/01/27/65b5666387a2f5f2f16f488e/s_65b566767f29ddc08d8099fa.jpg,577,100+,2 days,15,https://poshmark.ca/listing/Very-good-condition-65b5666387a2f5f2f16f488e
Nike,"
            Nike NFL New England Patriots #12 Brady Superbowl LV Jersey Size Youth XXL
          ","
              C$24
            ","
              US XXL (Boy)
            ","
          Nike NFL New England Patriots 
#12 Tom Brady 
Superbowl LV Jersey 

Size Youth XXL
Actual measurements laying flat...
Armpit to Armpit...24.5""
Armpit to Cuff...2""
Shoulder to Bottom...28""

Good gently Pre-owned condition 
Clean from smoke and pet free home
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, White, N/A, N/A, N/A",https://di2ponv0v5otw.cloudfront.net/posts/2023/11/07/654ad2968634cb048d7f16e2/s_654ad2cb97b5d0599b9e359f.jpg,2183,1200+,1 day,100+,https://poshmark.ca/listing/Nike-NFL-New-England-Patriots-12-Brady-Superbowl-LV-Jersey-Size-Youth-XXL-654ad2968634cb048d7f16e2
Vintage,"
            VINTAGE 70s Blue Orange Dagger Collar Geometric Button Down Top.
          ","
              C$70
            ","
              US M
            ","
          Vintage blue and orange geometric pattern colour block dagger collar button down top. 1970s classic vibes. 

Tag not readable but probably polyester has a slight stretch to it 

Great vintage condition small snag in fabric pictured 

I think this may have been a men’s shirt fits towards the modern women’s medium range. Refer to measurements photo. Model typically wears a modern small or 5/6.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, Orange, N/A, N/A, N/A",N/A,1857,1300+,2 days,100+,https://poshmark.ca/listing/VINTAGE-70s-Blue-Orange-Dagger-Collar-Geometric-Button-Down-Top-66b5ccd86cb7775a05a62e26
Spiritual Gangster,"
            Spiritual Gangster Grey Good Vibes All Day Everyday Crewneck Sweatshirt Size M
          ","
              C$35
            ","
              US M
            ","
          Love this sweatshirt! The positive saying and the fit! I like how the sleeves have extra room and how the ribbed hem can give you the tucked look!
Great Used Condition - some light normal wear such as slight cracks in lettering which aren’t very noticeable 
90% Cotton, 10% Polyester 
Size Medium 
Pit to pit measurement = 26 inches approximately 
Bottom band measurement = 16.5 inches approximately 
Centre back length = 21.5 inches approximately
From a smoke free house 
Bundle and Save 
Open to Offers!

**items are shipped using reusable packaging
when possible
**new to Poshmark? Use code LESTERMG to sign up
and get a $15 posh credit!
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Gray, N/A, N/A, N/A",N/A,2236,1100+,1 day,100+,https://poshmark.ca/listing/Spiritual-Gangster-Grey-Good-Vibes-All-Day-Everyday-Crewneck-Sweatshirt-Size-M-66ca161fce7065234772d015
Nike,"
            Nike Golf Men’s Disney Cruise Line Victory Embossed Polo
          ","
              C$100
            ","
              US L
            ","
          MINT pre-owned condition! Nike Golf Men’s Disney Cruise Line Victory Embossed Polo. Size Medium.
100% Polyester Authentic Disney Cruise Line
Disney Cruise Line logo embroidered on left chest

Feel free to ask if you are in doubt 🌸💕
Bundle to save 🍂🤎
        ","Seller Discount: 15% off 4+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Blue, White",N/A,171,5+,1 day,--,https://poshmark.ca/listing/Nike-Golf-Mens-Disney-Cruise-Line-Victory-Embossed-Polo-66e0547c0e51728c9f625dda
Cupio,"
            CUPIO Bohemian Tank  Top, Size M
          ","
              C$39
            ","
              US M
            ","
          Modal material easy to wash. Dressy frills along the bottom with racer back tank style. Green color.Excellent condition, like new.

Measurements taken flat approximate.

Length 27”
Bust 17.5”
Hip 22.5”
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Green, N/A, N/A, N/A",N/A,458,100+,1 day,28,https://poshmark.ca/listing/CUPIO-Bohemian-Tank-Top-Size-M-66e2faf4dff1f1489131748b
SHEIN,"
            SHEIN Viscose White Fully Lined Boho Embroidered Tunic / Mini Lace Trim US Sz 4
          ","
              C$26
            ","
              US 4
            ","
          In very good pre owned condition.  Photos are important so please check all for condition, detail and measurements. All clothing items I list come to you clean and to the best of my knowledge free of rips, tears and stains unless disclosed in the listing.  From a smoke free, pet free home.

❤️ 50% Off Bundles of 4 or more   ❤️ 35% Off Bundles of 3   ❤️ 25% Off Bundles of 2 

Due to the pre-owned nature of most of my items, there may be gentle wear (excluding NWT & NWOT items). Any relevant damage is communicated on the individual items’ descriptions. Please review my product remarks in full and do not hesitate to ask for any additional information.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, White, N/A, N/A, N/A",N/A,5098,4200+,1 day,100+,https://poshmark.ca/listing/SHEIN-Viscose-White-Fully-Lined-Boho-Embroidered-Tunic-Mini-Lace-Trim-US-Sz-4-66c07b9d948ffe8354d04f97
Anthropologie,"
            ANTHROPOLOGIE AKEMI + KIN KRIS LACE TUNIC Size small  Dusty Rose
          ","
              C$25
            ","
              US S
            ","
          ANTHROPOLOGIE 
AKEMI + KIN 
KRIS LACE TUNIC 
Size small  
Dusty Rose 
Good preowned condition 
chiffon and cotton blended 
Asymmetrical hem
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,1305,900+,2 days,100+,https://poshmark.ca/listing/ANTHROPOLOGIE-AKEMI-KIN-KRIS-LACE-TUNIC-Size-small-Dusty-Rose-66b73e0cdff1f13d4926890e
Roots,"
            Roots Plaid Flannel Western Cowboy Workwear Button Down Long Sleeve Men's L
          ","
              C$39
            ","
              US L
            ","
          Roots Plaid Flannel Western Cowboy Workwear Button Down Long Sleeve Men's L

Pit to pit 23""
Sleeve 25""
Length 31""
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Orange, Blue, N/A, N/A, N/A",N/A,302,95+,1 day,12,https://poshmark.ca/listing/Roots-Plaid-Flannel-Western-Cowboy-Workwear-Button-Down-Long-Sleeve-Mens-L-66e5254cfe7e2cb6518f07ea
N/A,"
            4 for $25 
Baby girl fuzzy warm sweater
          ","
              C$9
            ","
              US 12M
            ","
          EUC baby girl sweater.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Pink, White",N/A,1663,900+,1 day,100+,https://poshmark.ca/listing/4-for-25-Baby-girl-fuzzy-warm-sweater-66a10d3ceba4c457d34304ac
TanJay,"
            TanJay short sleeve shirt - petite medium‎ - purple black white
          ","
              C$22
            ","
              US MP
            ","
          A simple, every day top from TanJay! Size Medium petite! Multicoloured print with black, white and purple shades!

- Pre-owned but in good condition!
🦋 Open to reasonable offers! 🦋

MEASUREMENTS: 
Pit to pit: 21 inches 
Pit to hem: 15 inches
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Purple, Black, N/A, N/A, N/A",N/A,568,200+,1 day,27,https://poshmark.ca/listing/TanJay-short-sleeve-shirt-petite-medium-purple-black-white-66e01d1702742737c97ce618
lululemon athletica,"
            LULULEMON SWIFTLY TECH LONG-SLEEVED SHIRT IN LEGACY GREEN SIZE 12
          ","
              C$49
            ","
              US 12
            ","
          Soft and comfortable long sleeved shirt at hip length
Features thumb holes and a front zippered pocket
Designed for running and training
In the beautiful green/legacy green colour
X-static fabric inhibits growth of bacteria
Approximate measurements flat:
Shoulder to hem 26.5”
Chest 19.5
EUC
        ","Seller Discount: 15% off 3+ Bundle, C$12.49C$9.99Expedited (1-7 day) Shipping","N/A, N/A, N/A, Green, N/A, N/A",N/A,249,100+,1 day,63,https://poshmark.ca/listing/LULULEMON-SWIFTLY-TECH-LONGSLEEVED-SHIRT-IN-LEGACY-GREEN-SIZE-12-66ddf4e382dcebbabe62ea10
Tuff Athletics,"
            Tuff Athletics blue tank top with built in bra size medium
          ","
              C$25
            ","
              US M
            ","
          Tuff Athletics blue tank top with built in bra size medium
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, N/A, N/A, N/A",N/A,3635,2700+,1 day,100+,https://poshmark.ca/listing/Tuff-Athletics-blue-tanktopwith-built-in-bra-size-medium-6534c2a6db3a6fee8e47b3e7
Magia,"
            Unique button down shirt with high quality patch work size M
          ","
              C$50
            ","
              US M
            ","
          EUC 
Size M
Patch work 
Suede material patch work 
Made in Italy
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Tan",N/A,928,400+,1 day,43,https://poshmark.ca/listing/Unique-button-down-shirt-with-high-quality-patch-work-size-M-66d90cdd1985247ed1009549
