Brand,Item Name,Price,Size,Description,Extra Info,Colors,Image URL,No Of Seller Listings,No Of Sold Seller Listings,Seller Avg. Shipping Time,No of Seller Love Notes,Product Link
knix,"
            Knix Revolution Bra
          ","
              C$45
            ","
              1
            ","
          Knix Revolution Bra

Introducing a whole new wireless support system using 3D fabric technology. And a brand new buttery-soft fabric like nothing else you've ever felt. Our biggest bra innovations to date so you can feel amazingly supported in A-H removable cups.

How It Fits
Feels like it's custom made for you, as the 3D fabric molds and supports at every angle of this minimal silhouette and v-neckline. There are removable cups, and the straps are adjustable.

Fabric & Care
Machine Wash Cold. Do not bleach. Do not iron. Do not dry clean. Lay flat to dry.
Main Fabric: 54% Nylon 46% Xtra Life Lycra
Lining Fabric: 54% Nylon 46% Xtra Life Lycra

Size 1
Excellent used condition
        ","Price Dropped: 10%, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Tan, N/A, N/A",N/A,7408,5600+,1 day,100+,https://poshmark.ca/listing/Knix-Revolution-Bra-66992670948ffe795ecd3584
Under Armour,"
            Under Armour  sports bra size small Black
          ","
              C$20
            ","
              US S
            ","
          Any questions? Comment below
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black",N/A,134,25+,1 day,2,https://poshmark.ca/listing/Under-Armour-sports-bra-size-small-Black-66e84000f3d624748172b338
knix,"
            KNIX SZ 4 Wireless WingWoman Bra
          ","
              C$38
            ","
              4
            ","
          KNIX SZ 6 Wireless WingWoman Bra Plunging Neckline
Molded Foam Cups NEW w/ Tags
""The wireless WingWoman Bra features a plunging neckline and molded foam cups give you the most shape and definition of all our bras - without compromising on comfort. Plus, extra side coverage eliminates sideboob and overspill.""

Tan colour
Light staining by armpits
Size 4 (32C, 32D, 34C, 34D)
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Cream, N/A, N/A, N/A",N/A,1379,300+,1 day,42,https://poshmark.ca/listing/KNIX-SZ-4-Wireless-WingWoman-Bra-66b581a2741271a9940893c4
Vintage,"
            Antique Vintage Silk Kimono Robe Duster Cardigan House Coat Handmade Embroidered
          ","
              C$475
            ",N/A,"
          Stunning Antique Vintage Silk Kimono Robe Duster Cardigan House Coat Handmade Embroidered

Brand: No interior tags. Looks to be hand made by the stitching

Made In: Japan based on style & design technique

Date: 1920's - 1940's

Features: Classic cropped kimono sleeves, long maxi length, relaxed oversized fit, open design, slits in sleeves, & is fully lined. This piece features designs in raised florals, birds, & architectural motifs

Colors: Black base with pink, orange, green, blue peach, cream, white, brown, grey, yellow, & tan embroidery 

Composition: Judging by the weight and texture of the material this is 100% Silk

Size: No size tag but can fit a one-size fits most. For reference, I am usually a size Medium

Condition: Excellent pre-owned vintage condition. Minor wear consistent with age especially on the interior lining but could potentially be dry cleaned out. I have not attempted to stain treat at all





Style Tags:

Early Antique, Vintage, MCM, Mid Century Modern, Mod, 20s, Roaring 20's, 1930s, 30s, 1940s, 40's, Art Deco, Art Noveau, Asian, Preppy, Dark or Light Academia, European, Quiet Luxury, Understated Luxe, Sophisticated, Classic, ​​Traditional, Old Money, Coastal, Beach, Resort, Resortwear, Vacation, Travel, White Lotus Aesthetic, Funky, Fun, Statement, Rainbow, Artsy, Art, Indie, Maximalism, Maximalist, Flamboyant, Disco, Whimsical, Hippie, Bohemian, Boho, Rustic, Formal, Fancy, Avant-Garde, Pin-Up, Pinup, Feminine, Intimates, Boudoir, Lingerie, Flowers
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black, White, N/A, N/A, N/A",N/A,9055,4200+,2 days,100+,https://poshmark.ca/listing/Antique-Vintage-Silk-Kimono-Robe-Duster-Cardigan-House-Coat-Handmade-Embroidered-6682acfedc327db35c27e6ff
Hollister,"
            Hollister lace strapless Bandeau tops- Pink and Navy Blue size Medium/Large- Y2K
          ","
              C$25
            ","
              US M
            ","
          Hollister lace strapless Bandeau tops- Pink and Navy Blue size Medium/Large- Y2K
includes both tops.
from the early 2000s 
in excellent used condition 
padded. 
size Medium/Large best fits A-C cups.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Pink, Blue, N/A, N/A, N/A",N/A,4237,1300+,1 day,100+,https://poshmark.ca/listing/Hollister-lace-strapless-Bandeau-tops-Pink-and-Navy-Blue-size-MediumLarge-Y2K-66c6a2bfbfd9a6fd78650565
knix,"
            Knix Evolution V-Neck Bra size 8+ wireless black fits 40F, 42F, 40G,  42G
          ","
              C$35
            ","
              US 42F (3D)
            ","
          Excellent condition, just a bit of pilling on the inside of the straps
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A",N/A,299,100+,2 days,18,https://poshmark.ca/listing/Knix-Evolution-VNeck-Bra-size-8-wireless-black-fits-40F-42F-40G-42G-66c4b8bbe2ac0cd36ab6f5a2
knix,"
            Knix Revolution V-Neck Bra
          ","
              C$40
            ","
              US M
            ","
          Wireless bra, comfy and supportive
Size M+ 
no cups 
Great condition, gently worn
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Cream, Tan",N/A,1002,800+,2 days,100+,https://poshmark.ca/listing/Knix-Revolution-VNeck-Bra-66a6dcdefbae95c912003e15
French Affair,"
            FRENCH Affair Lace Bralette
          ","
              C$30
            ","
              US S
            ","
          *Only worn a couple times 

About this Item
-Triangle bralette with lace, bows and polka dot detailing
-Can be worn under clothes or on its own 
-90% Nyon 10% Spandex
-Hook and Eye Closure
-Adjustable Straps
-Wire Free
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,499,300+,1 day,40,https://poshmark.ca/listing/FRENCH-Affair-Lace-Bralette-66aed84bef1ef77b0a6babc8
Free People,"
            🆕Free  People Bralette & LaSenza Bottoms
          ","
              C$37
            ","
              US M
            ","
          Brand new, retail tags in US dollars
Matching bottoms is Small (S) size & by LaSenza
🌸 l accept all reasonable offers 🌸
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, Yellow, Gold, N/A, N/A, N/A",N/A,822,80+,1 day,22,https://poshmark.ca/listing/Free-People-Bralette-LaSenza-Bottoms-66d4089d038291a1f53538ed
N/A,"
            Black Satin Lace Trimmed Slip Skirt Size Medium
          ","
              C$39
            ","
              US M
            ","
          Black satin lace trim side slit slip skirt 

No tags fits small medium please reference flat lay measurements 
Waist 11”
Hips 21”
Length 22.5”
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,3043,1300+,1 day,100+,https://poshmark.ca/listing/Black-Satin-Lace-Trimmed-Slip-Skirt-Size-Medium-66bca2b113d681ea0b604e1f
Joe's Jeans,"
            Joe's Jeans Seafoam Lace Bandeau NWT XS/S
          ","
              C$25
            ","
              XS/S
            ","
          Size XS/S

- Bandeau neck 
- Scalloped hem 
- Elasticized bands above and below bust 
- Sheer lace construction 
- Ruffled trim 

83% polyamide, 17% spandex

Machine wash cold 

This style fits true to size. Model's stats for sizing: - Height: 5'11"" - Bust: 34"" - Waist: 23"" - Hips: 34.5"" Model is wearing size XS-S.
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Green",N/A,446,200+,2 days,38,https://poshmark.ca/listing/Joes-Jeans-Seafoam-Lace-Bandeau-NWT-XSS-66d52c23943ddb77182adc1b
Miraclesuit,"
            Miraclesuit Shapewear Body Glow Sheer Womens Bodysuit Coffee size  S
          ","
              C$29
            ","
              US S
            ","
          Brand New
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Brown",N/A,532,100+,1 day,14,https://poshmark.ca/listing/Miraclesuit-Shapewear-Body-Glow-Sheer-Womens-Bodysuit-Coffee-size-S-66d3b4888d9977b15d8e0d29
Live The Process,"
            Live The Process Stretch Supplex Sports Bra
          ","
              C$25
            ","
              US M
            ","
          Live The Process
Size M
Stretch-Supplex sports bra

Adjustable straps
Slips on
90% Supplex®, 10% Lycra
Machine wash
Designer color: Mother of Pearl
Mid-weight, moisture-wicking, stretchy fabric 
Light support
No padding 

Good condition with minor dye transfer throughout from the straps. The majority of the dye transfer is on the inside of the bra and not visible when worn. There is 1 tiny spot on the sidethat IS visible when worn. Please see last photo
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Cream, Blue",N/A,5675,4700+,1 day,100+,https://poshmark.ca/listing/Live-TheProcessStretch-Supplex-SportsBra-669c4b56bc6e1c283799bbab
Sure you like,"
            High Waist Trainer Shapewear  Short Adjustable Firm Tummy Control Body shaper
          ","
              C$28
            ",N/A,"
          Waist shapewear body contour: the shapewear bodice pants are equipped with an additional layer of waist shaper with three rows of adjustable hook and eye closure, whether you have muffin tops or a postpartum stomach. The waist shaper is stretchy and comfortable when sitting and bending, but the firmness is strong enough to hold and control your stomach, especially you can adjust the belt to cover your lower abdomen.
Stretchy fabric makes underwear of good quality: When you wear our tummy control shapewear, you will not suffer from tightness and sweat, as polyamide material is good for our skin to breathe and stretches comfortably for our body. The body shaping girdle for waist under the waist corset is double layer for a good fit of the waist and prevents the fabric from rolling down.
Elastic thigh slimmer shapewear for women: The shapewear bodice pants are elastic and comfortable enough when walking, long enough to prevent rolling up to the crotch. Good choice for those who have problems with chafing on the thighs or skin cells.
        ","Seller Discount: 20% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black, N/A, N/A, N/A",N/A,168,35+,1 day,5,https://poshmark.ca/listing/High-Waist-Trainer-Shapewear-Short-Adjustable-Firm-Tummy-Control-Body-shaper-66cdd1bcf4d1794fb01612d3
Adidas by Stella McCartney,"
            NWOT Adidas By Stella McCartney Sports Bra
          ","
              C$30
            ","
              US XS
            ","
          Never worn
Size Xs
Padded
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Black",N/A,3106,2700+,2 days,100+,https://poshmark.ca/listing/NWOTAdidas-By-Stella-McCartney-Sports-Bra-66c8ebf3ac1b0445b1c253a9
Kikit,"
            2/$20 🛍️ Kikit Pink PJ Shorts
          ","
              C$12
            ","
              US M
            ","
          Pink stripe tie dye print, PJ shorts, elastic waist with drawstring, super soft fabric
Approx flat measurements:  Waist 15”, rise 11”, inseam 3”
Fabric: 95% polyester, 5% spandex 
This was part of a set- only shorts available for sale
        ","Seller Discount: 30% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Pink, White, N/A, N/A, N/A",N/A,10320,9300+,1 day,100+,https://poshmark.ca/listing/220KikitPinkPJShorts-66d6b1600274273e4462fb49
Maidenform,"
            Maidenform Tummy Toning Briefs ~ 3 Pairs Original packaging NEW
          ","
              C$20
            ","
              US XL
            ","
          Brand new in original packing - 3 pairs Maidenform Tummy Toning Briefs 
Black, Nude and White

Don’t forget to bundle and save!  Buy two or more items and get a 15% discount.  

I go over all my items with a fine-tooth comb to give my buyers an accurate and clear description of all items. 
I pack and ship items in new and/or CLEAN reusable packing materials ♻️ 

⭐️ ⭐️ ⭐️ ⭐️ ⭐️ seller!
        ","Seller Discount: 15% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A",N/A,34,5+,1 day,1,https://poshmark.ca/listing/Maidenform-Tummy-Toning-Briefs-3-Pairs-Original-packaging-NEW-66e73f43014648cdab6b98fd
lululemon athletica,"
            Lululemon Wake and Train LongLine Bra (Star Ruby)
          ","
              C$65
            ","
              US 12
            ","
          New with tags 

Lululemon
Style: Wake and Train Long Line Bra
Colour: Star Ruby
Material: Nulux, mesh
Size: 12
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Red, Pink, N/A, N/A",N/A,2962,2400+,1 day,100+,https://poshmark.ca/listing/Lululemon-Wake-and-Train-LongLine-Bra-Star-Ruby-66d6989539a1f664357aa89e
Vintage,"
            Vintage  handmade animal print slip dress lingerie L
          ","
              C$42
            ","
              US L
            ","
          So stunning 
Measures
21” ptp 37.5” long
  Like an item? Feel free to send an offer 🛍️  

✨Bundle & Save! Mix and match your favourite pieces for exclusive discounts✨

🔍 Seeking something specific? Use the search function on my closet for a personalized shopping experience! Find your perfect style faster. 

Ig: @shopinrosa for more style inspo
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Tan, White, N/A, N/A, N/A",N/A,10349,6700+,2 days,100+,https://poshmark.ca/listing/Vintage-handmade-animal-print-slip-dress-lingerie-L-66dc6105f3d62419d8400f1e
Icebreaker,"
            🔥HOST PICK🔥 Icebreaker Merino Siren Bra Black  Bodyfit Underware size S
          ","
              C$54
            ","
              US S
            ","
          Brand New in Box
A sleek, modern-fit bra with our soft and stretchy corespun merino wool fabric, the Siren Bra is comfortable, supportive and breathable.
Features
Merino Corespun - durable merino blend regulates body temperature in all weather conditions
Space to insert bra cups (bra cups not included)
Low support
Adjustable straps
marked size M
fits to size s
under bust is 15 1/2""
        ","Seller Discount: 10% off 2+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, N/A, Black",N/A,532,100+,1 day,14,https://poshmark.ca/listing/HOST-PICK-Icebreaker-Merino-Siren-Bra-Black-Bodyfit-Underware-size-S-66d4d9fea6bb768a212db8b1
N/A,"
            Pink Satin Sleep Mask with Drawstring Bag ~ Brand New!
          ","
              C$25
            ","
              US OS
            ","
          Eye Mask with Storage Case

Beautiful soft pink colour

Satiny feeling fabric!

Brand New! Never Used!
        ","Seller Discount: 10% off 3+ Bundle, C$12.49 Expedited (1-7 day) Shipping on all orders","N/A, N/A, Pink, N/A, N/A, N/A",N/A,5034,1500+,1 day,100+,https://poshmark.ca/listing/Pink-Satin-Sleep-Mask-with-Drawstring-Bag-Brand-New-668cdaa7142ad4871f2b2583
Joe Fresh,"
            Joe Fresh Bralette-Racerback Front Closure Lightly Padded Size  Small
          ","
              C$9
            ","
              US S
            ","
          Joe fresh bralette burgundy lace 
Size small
Clip front closure
Racerback
Lightly padded
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Red, Purple",N/A,189,80+,2 days,8,https://poshmark.ca/listing/Joe-Fresh-BraletteRacerback-Front-Closure-Lightly-Padded-Size-Small-66e4ece874cb47fa24b09499
ALO Yoga,"
            ALO Yoga Alosoft Lounge Bra in Rich Navy Heather Blue Size L
          ","
              C$75
            ","
              US L
            ","
          Size Large. Colourway is called Rich Navy Heather, mixed navy and black. Non adjustable tank straps. Cutout under bust centre front. Buttery soft fabric! No pads or slots. No underwire. 

New without tags, this is a limited colour that’s sold out, retailed for $125 CAD!
        ",C$12.49 Expedited (1-7 day) Shipping on all orders,"N/A, N/A, N/A, Blue, Black, N/A, N/A, N/A",N/A,5187,4200+,1 day,100+,https://poshmark.ca/listing/ALO-Yoga-Alosoft-Lounge-Bra-in-Rich-Navy-Heather-Blue-Size-L-66e3b7e6bfd9a6c50d72149a
